ally_has_adc_core,ally_has_single_core,ally_missing_cc,ally_missing_frontline,execution_difficulty,hero_dpm,hero_damage_pct,hero_forward_pct,hero_kda,hero_kp,hero_dpm_per_gold,stage_early,stage_mid,stage_late,counter_label
0,0,1,1,0.3,9271.257987309524,30.33630725110953,40.00279130174687,11.0,67.85714285714286,19.50327459611906,1,0,0,1
0,0,1,1,0.3,5718.320383492594,18.448011162536044,47.280955607481566,4.333333333333333,65.0,12.741022927689594,1,0,0,1
0,0,1,1,0.3,6475.941333472477,22.56078852381164,28.55809872818777,7.433333333333334,70.87301587301586,14.900785707223887,1,0,0,1
0,0,1,1,0.3,440.231260725571,1.4202406768615377,50.39941868196585,17.0,85.0,1.459124776996537,1,0,0,1
0,0,1,1,0.3,9009.446888142902,31.263062572864985,16.117840390118694,4.0,57.5,27.271168318653835,1,0,0,1
0,0,1,1,0.3,9271.257987309524,30.33630725110953,40.00279130174687,11.0,67.85714285714286,19.50327459611906,1,0,0,1
0,0,1,1,0.3,5718.320383492594,18.448011162536044,47.280955607481566,4.333333333333333,65.0,12.741022927689594,1,0,0,1
0,0,1,1,0.3,6475.941333472477,22.56078852381164,28.55809872818777,7.433333333333334,70.87301587301586,14.900785707223887,1,0,0,1
0,0,1,1,0.3,440.231260725571,1.4202406768615377,50.39941868196585,17.0,85.0,1.459124776996537,1,0,0,1
0,0,1,1,0.3,9009.446888142902,31.263062572864985,16.117840390118694,4.0,57.5,27.271168318653835,1,0,0,1
0,0,1,1,0.3,9271.257987309524,30.33630725110953,40.00279130174687,11.0,67.85714285714286,19.50327459611906,1,0,0,1
0,0,1,1,0.3,5718.320383492594,18.448011162536044,47.280955607481566,4.333333333333333,65.0,12.741022927689594,1,0,0,1
0,0,1,1,0.3,6475.941333472477,22.56078852381164,28.55809872818777,7.433333333333334,70.87301587301586,14.900785707223887,1,0,0,1
0,0,1,1,0.3,440.231260725571,1.4202406768615377,50.39941868196585,17.0,85.0,1.459124776996537,0,1,0,1
0,0,1,1,0.3,9009.446888142902,31.263062572864985,16.117840390118694,4.0,57.5,27.271168318653835,0,1,0,1
0,0,1,1,0.3,9271.257987309524,30.33630725110953,40.00279130174687,11.0,67.85714285714286,19.50327459611906,0,1,0,1
0,0,1,1,0.3,5718.320383492594,18.448011162536044,47.280955607481566,4.333333333333333,65.0,12.741022927689594,0,1,0,1
0,0,1,1,0.3,6475.941333472477,22.56078852381164,28.55809872818777,7.433333333333334,70.87301587301586,14.900785707223887,0,1,0,1
1,1,1,1,0.5,440.231260725571,1.4202406768615377,50.39941868196585,17.0,85.0,1.459124776996537,0,1,0,1
1,1,1,1,0.5,9009.446888142902,31.263062572864985,16.117840390118694,4.0,57.5,27.271168318653835,0,1,0,1
1,1,1,1,0.5,9271.257987309524,30.33630725110953,40.00279130174687,11.0,67.85714285714286,19.50327459611906,0,1,0,1
1,1,1,1,0.5,5718.320383492594,18.448011162536044,47.280955607481566,4.333333333333333,65.0,12.741022927689594,0,1,0,1
1,1,1,1,0.5,6475.941333472477,22.56078852381164,28.55809872818777,7.433333333333334,70.87301587301586,14.900785707223887,0,1,0,1
0,0,1,1,0.3,4799.134988633269,19.36918804876896,15.723291349253088,0.4,25.0,14.620719591009935,1,0,0,0
0,0,1,1,0.3,5187.198776144354,20.917411480381475,23.157304336200507,2.333333333333333,75.0,13.72640945442248,1,0,0,0
0,0,1,1,0.3,425.2632127427989,1.5351796521884271,27.565750565926773,7.972222222222222,81.94444444444444,1.6999570512866755,1,0,0,0
0,0,1,1,0.3,8925.923111507944,36.02480106626184,12.8807643677797,1.4,87.5,25.707732992887102,1,0,0,0
0,0,1,1,0.3,7015.800197493336,27.09700700237012,20.108151950715605,2.555555555555556,78.05555555555556,15.407536312343078,1,0,0,0
0,0,1,0,0.3,4799.134988633269,19.36918804876896,15.723291349253088,0.4,25.0,14.620719591009935,1,0,0,0
0,0,1,0,0.3,5187.198776144354,20.917411480381475,23.157304336200507,2.333333333333333,75.0,13.72640945442248,1,0,0,0
0,0,1,0,0.3,425.2632127427989,1.5351796521884271,27.565750565926773,7.972222222222222,81.94444444444444,1.6999570512866755,1,0,0,0
0,0,1,0,0.3,8925.923111507944,36.02480106626184,12.8807643677797,1.4,87.5,25.707732992887102,1,0,0,0
0,0,1,0,0.3,7015.800197493336,27.09700700237012,20.108151950715605,2.555555555555556,78.05555555555556,15.407536312343078,1,0,0,0
1,1,1,0,0.5,4799.134988633269,19.36918804876896,15.723291349253088,0.4,25.0,14.620719591009935,1,0,0,0
1,1,1,0,0.5,5187.198776144354,20.917411480381475,23.157304336200507,2.333333333333333,75.0,13.72640945442248,1,0,0,0
1,1,1,0,0.5,425.2632127427989,1.5351796521884271,27.565750565926773,7.972222222222222,81.94444444444444,1.6999570512866755,1,0,0,0
1,1,1,0,0.5,8925.923111507944,36.02480106626184,12.8807643677797,1.4,87.5,25.707732992887102,1,0,0,0
1,1,1,0,0.5,7015.800197493336,27.09700700237012,20.108151950715605,2.555555555555556,78.05555555555556,15.407536312343078,1,0,0,0
1,0,1,0,0.7,4799.134988633269,19.36918804876896,15.723291349253088,0.4,25.0,14.620719591009935,0,1,0,0
1,0,1,0,0.7,5187.198776144354,20.917411480381475,23.157304336200507,2.333333333333333,75.0,13.72640945442248,0,1,0,0
1,0,1,0,0.7,425.2632127427989,1.5351796521884271,27.565750565926773,7.972222222222222,81.94444444444444,1.6999570512866755,0,1,0,0
1,0,1,0,0.7,8925.923111507944,36.02480106626184,12.8807643677797,1.4,87.5,25.707732992887102,0,1,0,0
1,0,1,0,0.7,7015.800197493336,27.09700700237012,20.108151950715605,2.555555555555556,78.05555555555556,15.407536312343078,0,1,0,0
1,0,1,0,0.7,4799.134988633269,19.36918804876896,15.723291349253088,0.4,25.0,14.620719591009935,0,1,0,0
1,0,1,0,0.7,5187.198776144354,20.917411480381475,23.157304336200507,2.333333333333333,75.0,13.72640945442248,0,1,0,0
1,0,1,0,0.7,425.2632127427989,1.5351796521884271,27.565750565926773,7.972222222222222,81.94444444444444,1.6999570512866755,0,1,0,0
1,0,1,0,0.7,8925.923111507944,36.02480106626184,12.8807643677797,1.4,87.5,25.707732992887102,0,1,0,0
1,0,1,0,0.7,7015.800197493336,27.09700700237012,20.108151950715605,2.555555555555556,78.05555555555556,15.407536312343078,0,1,0,0
0,0,1,1,0.3,425.2632127427989,1.5351796521884271,27.565750565926773,7.972222222222222,81.94444444444444,1.6999570512866755,1,0,0,1
0,0,1,1,0.3,5567.659526161002,18.55806000941744,36.54500034220483,4.833333333333333,75.0,13.795456653759237,1,0,0,1
0,0,1,1,0.3,9003.639711659469,31.71647794299161,27.301915893834312,13.5,78.94736842105263,20.787961640250742,1,0,0,1
0,0,1,1,0.3,6153.228101132635,20.941195403644148,57.47338318591135,7.0,43.75,15.470778970122751,1,0,0,1
0,0,1,1,0.3,9449.04935998578,31.4288016309252,28.866554658713746,14.0,93.30357142857144,18.38884846276257,1,0,0,1
1,1,1,1,0.5,425.2632127427989,1.5351796521884271,27.565750565926773,7.972222222222222,81.94444444444444,1.6999570512866755,1,0,0,1
1,1,1,1,0.5,5567.659526161002,18.55806000941744,36.54500034220483,4.833333333333333,75.0,13.795456653759237,1,0,0,1
1,1,1,1,0.5,9003.639711659469,31.71647794299161,27.301915893834312,13.5,78.94736842105263,20.787961640250742,1,0,0,1
1,1,1,1,0.5,6153.228101132635,20.941195403644148,57.47338318591135,7.0,43.75,15.470778970122751,1,0,0,1
1,1,1,1,0.5,9449.04935998578,31.4288016309252,28.866554658713746,14.0,93.30357142857144,18.38884846276257,1,0,0,1
1,0,1,1,0.7,425.2632127427989,1.5351796521884271,27.565750565926773,7.972222222222222,81.94444444444444,1.6999570512866755,1,0,0,1
1,0,1,1,0.7,5567.659526161002,18.55806000941744,36.54500034220483,4.833333333333333,75.0,13.795456653759237,1,0,0,1
1,0,1,1,0.7,9003.639711659469,31.71647794299161,27.301915893834312,13.5,78.94736842105263,20.787961640250742,1,0,0,1
1,0,1,1,0.7,6153.228101132635,20.941195403644148,57.47338318591135,7.0,43.75,15.470778970122751,1,0,0,1
1,0,1,1,0.7,9449.04935998578,31.4288016309252,28.866554658713746,14.0,93.30357142857144,18.38884846276257,1,0,0,1
1,0,1,1,0.7,425.2632127427989,1.5351796521884271,27.565750565926773,7.972222222222222,81.94444444444444,1.6999570512866755,0,1,0,1
1,0,1,1,0.7,5567.659526161002,18.55806000941744,36.54500034220483,4.833333333333333,75.0,13.795456653759237,0,1,0,1
1,0,1,1,0.7,9003.639711659469,31.71647794299161,27.301915893834312,13.5,78.94736842105263,20.787961640250742,0,1,0,1
1,0,1,1,0.7,6153.228101132635,20.941195403644148,57.47338318591135,7.0,43.75,15.470778970122751,0,1,0,1
1,0,1,1,0.7,9449.04935998578,31.4288016309252,28.866554658713746,14.0,93.30357142857144,18.38884846276257,0,1,0,1
1,0,1,1,0.7,425.2632127427989,1.5351796521884271,27.565750565926773,7.972222222222222,81.94444444444444,1.6999570512866755,0,1,0,1
1,0,1,1,0.7,5567.659526161002,18.55806000941744,36.54500034220483,4.833333333333333,75.0,13.795456653759237,0,1,0,1
1,0,1,1,0.7,9003.639711659469,31.71647794299161,27.301915893834312,13.5,78.94736842105263,20.787961640250742,0,1,0,1
1,0,1,1,0.7,6153.228101132635,20.941195403644148,57.47338318591135,7.0,43.75,15.470778970122751,0,1,0,1
1,0,1,1,0.7,9449.04935998578,31.4288016309252,28.866554658713746,14.0,93.30357142857144,18.38884846276257,0,1,0,1
0,0,1,1,0.3,7015.800197493336,27.09700700237012,20.108151950715605,2.555555555555556,78.05555555555556,15.407536312343078,1,0,0,0
0,0,1,1,0.3,9009.446888142902,31.263062572864985,16.117840390118694,4.0,57.5,27.271168318653835,1,0,0,0
0,0,1,1,0.3,5185.401822135842,18.87801746148181,26.04433621655628,7.0,47.61904761904762,14.227105817691656,1,0,0,0
0,0,1,1,0.3,6475.941333472477,22.56078852381164,28.55809872818777,7.433333333333334,70.87301587301586,14.900785707223887,1,0,0,0
0,0,1,1,0.3,427.3326687232732,1.610817955695272,24.307174718069547,1.0,66.66666666666666,2.084007187780773,1,0,0,0
0,0,1,1,0.3,7015.800197493336,27.09700700237012,20.108151950715605,2.555555555555556,78.05555555555556,15.407536312343078,1,0,0,0
0,0,1,1,0.3,9009.446888142902,31.263062572864985,16.117840390118694,4.0,57.5,27.271168318653835,1,0,0,0
0,0,1,1,0.3,5185.401822135842,18.87801746148181,26.04433621655628,7.0,47.61904761904762,14.227105817691656,1,0,0,0
0,0,1,1,0.3,6475.941333472477,22.56078852381164,28.55809872818777,7.433333333333334,70.87301587301586,14.900785707223887,1,0,0,0
0,0,1,1,0.3,427.3326687232732,1.610817955695272,24.307174718069547,1.0,66.66666666666666,2.084007187780773,1,0,0,0
0,0,1,0,0.3,7015.800197493336,27.09700700237012,20.108151950715605,2.555555555555556,78.05555555555556,15.407536312343078,1,0,0,0
0,0,1,0,0.3,9009.446888142902,31.263062572864985,16.117840390118694,4.0,57.5,27.271168318653835,1,0,0,0
0,0,1,0,0.3,5185.401822135842,18.87801746148181,26.04433621655628,7.0,47.61904761904762,14.227105817691656,1,0,0,0
0,0,1,0,0.3,6475.941333472477,22.56078852381164,28.55809872818777,7.433333333333334,70.87301587301586,14.900785707223887,1,0,0,0
0,0,1,0,0.3,427.3326687232732,1.610817955695272,24.307174718069547,1.0,66.66666666666666,2.084007187780773,1,0,0,0
1,1,1,0,0.5,7015.800197493336,27.09700700237012,20.108151950715605,2.555555555555556,78.05555555555556,15.407536312343078,0,1,0,0
1,1,1,0,0.5,9009.446888142902,31.263062572864985,16.117840390118694,4.0,57.5,27.271168318653835,0,1,0,0
1,1,1,0,0.5,5185.401822135842,18.87801746148181,26.04433621655628,7.0,47.61904761904762,14.227105817691656,0,1,0,0
1,1,1,0,0.5,6475.941333472477,22.56078852381164,28.55809872818777,7.433333333333334,70.87301587301586,14.900785707223887,0,1,0,0
1,1,1,0,0.5,427.3326687232732,1.610817955695272,24.307174718069547,1.0,66.66666666666666,2.084007187780773,0,1,0,0
1,1,1,0,0.5,7015.800197493336,27.09700700237012,20.108151950715605,2.555555555555556,78.05555555555556,15.407536312343078,0,1,0,0
1,1,1,0,0.5,9009.446888142902,31.263062572864985,16.117840390118694,4.0,57.5,27.271168318653835,0,1,0,0
1,1,1,0,0.5,5185.401822135842,18.87801746148181,26.04433621655628,7.0,47.61904761904762,14.227105817691656,0,1,0,0
1,1,1,0,0.5,6475.941333472477,22.56078852381164,28.55809872818777,7.433333333333334,70.87301587301586,14.900785707223887,0,1,0,0
1,1,1,0,0.5,427.3326687232732,1.610817955695272,24.307174718069547,1.0,66.66666666666666,2.084007187780773,0,1,0,0
0,0,1,1,0.3,610.5312400191988,2.186591159705209,45.31647656827246,7.083333333333333,71.66666666666666,2.469048401571703,1,0,0,1
0,0,1,1,0.3,6713.461710582521,22.573303651021927,35.85599606673921,10.0,66.48148148148148,15.757167589753251,1,0,0,1
0,0,1,1,0.3,8747.497887353937,28.350867098635877,44.467613191877575,8.0,53.333333333333336,23.003006189213085,1,0,0,1
0,0,1,1,0.3,5867.888452287823,19.01797837538604,36.31801095213652,5.0,33.33333333333333,15.49911190053286,1,0,0,1
0,0,1,1,0.3,7738.101375629591,25.07938687397701,49.33824304059643,9.0,60.0,15.651727421109902,1,0,0,1
0,0,1,1,0.3,610.5312400191988,2.186591159705209,45.31647656827246,7.083333333333333,71.66666666666666,2.469048401571703,1,0,0,1
0,0,1,1,0.3,6713.461710582521,22.573303651021927,35.85599606673921,10.0,66.48148148148148,15.757167589753251,1,0,0,1
0,0,1,1,0.3,8747.497887353937,28.350867098635877,44.467613191877575,8.0,53.333333333333336,23.003006189213085,1,0,0,1
0,0,1,1,0.3,5867.888452287823,19.01797837538604,36.31801095213652,5.0,33.33333333333333,15.49911190053286,1,0,0,1
0,0,1,1,0.3,7738.101375629591,25.07938687397701,49.33824304059643,9.0,60.0,15.651727421109902,1,0,0,1
1,1,1,1,0.5,610.5312400191988,2.186591159705209,45.31647656827246,7.083333333333333,71.66666666666666,2.469048401571703,1,0,0,1
1,1,1,1,0.5,6713.461710582521,22.573303651021927,35.85599606673921,10.0,66.48148148148148,15.757167589753251,1,0,0,1
1,1,1,1,0.5,8747.497887353937,28.350867098635877,44.467613191877575,8.0,53.333333333333336,23.003006189213085,1,0,0,1
1,1,1,1,0.5,5867.888452287823,19.01797837538604,36.31801095213652,5.0,33.33333333333333,15.49911190053286,1,0,0,1
1,1,1,1,0.5,7738.101375629591,25.07938687397701,49.33824304059643,9.0,60.0,15.651727421109902,1,0,0,1
1,1,1,1,0.5,610.5312400191988,2.186591159705209,45.31647656827246,7.083333333333333,71.66666666666666,2.469048401571703,0,1,0,1
1,1,1,1,0.5,6713.461710582521,22.573303651021927,35.85599606673921,10.0,66.48148148148148,15.757167589753251,0,1,0,1
1,1,1,1,0.5,8747.497887353937,28.350867098635877,44.467613191877575,8.0,53.333333333333336,23.003006189213085,0,1,0,1
1,1,1,1,0.5,5867.888452287823,19.01797837538604,36.31801095213652,5.0,33.33333333333333,15.49911190053286,0,1,0,1
1,1,1,1,0.5,7738.101375629591,25.07938687397701,49.33824304059643,9.0,60.0,15.651727421109902,0,1,0,1
1,1,1,1,0.5,610.5312400191988,2.186591159705209,45.31647656827246,7.083333333333333,71.66666666666666,2.469048401571703,0,1,0,1
1,1,1,1,0.5,6713.461710582521,22.573303651021927,35.85599606673921,10.0,66.48148148148148,15.757167589753251,0,1,0,1
1,1,1,1,0.5,8747.497887353937,28.350867098635877,44.467613191877575,8.0,53.333333333333336,23.003006189213085,0,1,0,1
1,1,1,1,0.5,5867.888452287823,19.01797837538604,36.31801095213652,5.0,33.33333333333333,15.49911190053286,0,1,0,1
1,1,1,1,0.5,7738.101375629591,25.07938687397701,49.33824304059643,9.0,60.0,15.651727421109902,0,1,0,1
0,0,1,1,0.3,6323.875559360632,24.359526829861696,13.321924701796322,2.6666666666666665,69.44444444444444,14.211407055755332,1,0,0,0
0,0,1,1,0.3,7296.751011563628,28.59968605140216,13.418013316543556,0.9555555555555556,57.93650793650793,24.583700401109496,1,0,0,0
0,0,1,1,0.3,6370.543856667922,24.05974847895955,25.83194453954328,0.8,28.57142857142857,17.278601282574755,1,0,0,0
0,0,1,1,0.3,4455.058174670567,19.936964400448325,16.391121487544233,0.9666666666666666,90.0,13.187506827134312,1,0,0,0
0,0,1,1,0.3,901.659852665384,3.1800731206051664,26.02650378150916,4.366666666666666,81.16883116883118,3.400919682408846,1,0,0,0
0,0,1,0,0.3,6323.875559360632,24.359526829861696,13.321924701796322,2.6666666666666665,69.44444444444444,14.211407055755332,1,0,0,0
0,0,1,0,0.3,7296.751011563628,28.59968605140216,13.418013316543556,0.9555555555555556,57.93650793650793,24.583700401109496,1,0,0,0
0,0,1,0,0.3,6370.543856667922,24.05974847895955,25.83194453954328,0.8,28.57142857142857,17.278601282574755,1,0,0,0
0,0,1,0,0.3,4455.058174670567,19.936964400448325,16.391121487544233,0.9666666666666666,90.0,13.187506827134312,1,0,0,0
0,0,1,0,0.3,901.659852665384,3.1800731206051664,26.02650378150916,4.366666666666666,81.16883116883118,3.400919682408846,1,0,0,0
0,0,1,0,0.3,6323.875559360632,24.359526829861696,13.321924701796322,2.6666666666666665,69.44444444444444,14.211407055755332,1,0,0,0
0,0,1,0,0.3,7296.751011563628,28.59968605140216,13.418013316543556,0.9555555555555556,57.93650793650793,24.583700401109496,1,0,0,0
0,0,1,0,0.3,6370.543856667922,24.05974847895955,25.83194453954328,0.8,28.57142857142857,17.278601282574755,1,0,0,0
0,0,1,0,0.3,4455.058174670567,19.936964400448325,16.391121487544233,0.9666666666666666,90.0,13.187506827134312,1,0,0,0
0,0,1,0,0.3,901.659852665384,3.1800731206051664,26.02650378150916,4.366666666666666,81.16883116883118,3.400919682408846,1,0,0,0
1,1,1,0,0.5,6323.875559360632,24.359526829861696,13.321924701796322,2.6666666666666665,69.44444444444444,14.211407055755332,0,1,0,0
1,1,1,0,0.5,7296.751011563628,28.59968605140216,13.418013316543556,0.9555555555555556,57.93650793650793,24.583700401109496,0,1,0,0
1,1,1,0,0.5,6370.543856667922,24.05974847895955,25.83194453954328,0.8,28.57142857142857,17.278601282574755,0,1,0,0
1,1,1,0,0.5,4455.058174670567,19.936964400448325,16.391121487544233,0.9666666666666666,90.0,13.187506827134312,0,1,0,0
1,1,1,0,0.5,901.659852665384,3.1800731206051664,26.02650378150916,4.366666666666666,81.16883116883118,3.400919682408846,0,1,0,0
1,1,1,0,0.5,6323.875559360632,24.359526829861696,13.321924701796322,2.6666666666666665,69.44444444444444,14.211407055755332,0,1,0,0
1,1,1,0,0.5,7296.751011563628,28.59968605140216,13.418013316543556,0.9555555555555556,57.93650793650793,24.583700401109496,0,1,0,0
1,1,1,0,0.5,6370.543856667922,24.05974847895955,25.83194453954328,0.8,28.57142857142857,17.278601282574755,0,1,0,0
1,1,1,0,0.5,4455.058174670567,19.936964400448325,16.391121487544233,0.9666666666666666,90.0,13.187506827134312,0,1,0,0
1,1,1,0,0.5,901.659852665384,3.1800731206051664,26.02650378150916,4.366666666666666,81.16883116883118,3.400919682408846,0,1,0,0
0,0,1,1,0.3,5185.401822135842,18.87801746148181,26.04433621655628,7.0,47.61904761904762,14.227105817691656,1,0,0,1
0,0,1,1,0.3,9138.348861302353,32.29477443897123,21.84557939591048,6.75,61.11111111111111,22.934860760339763,1,0,0,1
0,0,1,1,0.3,901.659852665384,3.1800731206051664,26.02650378150916,4.366666666666666,81.16883116883118,3.400919682408846,1,0,0,1
0,0,1,1,0.3,6475.941333472477,22.56078852381164,28.55809872818777,7.433333333333334,70.87301587301586,14.900785707223887,1,0,0,1
0,0,1,1,0.3,6388.919265522995,23.995472475866613,36.78966925710381,10.166666666666666,72.61904761904762,15.1786757143833,1,0,0,1
1,1,1,1,0.5,5185.401822135842,18.87801746148181,26.04433621655628,7.0,47.61904761904762,14.227105817691656,1,0,0,1
1,1,1,1,0.5,9138.348861302353,32.29477443897123,21.84557939591048,6.75,61.11111111111111,22.934860760339763,1,0,0,1
1,1,1,1,0.5,901.659852665384,3.1800731206051664,26.02650378150916,4.366666666666666,81.16883116883118,3.400919682408846,1,0,0,1
1,1,1,1,0.5,6475.941333472477,22.56078852381164,28.55809872818777,7.433333333333334,70.87301587301586,14.900785707223887,1,0,0,1
1,1,1,1,0.5,6388.919265522995,23.995472475866613,36.78966925710381,10.166666666666666,72.61904761904762,15.1786757143833,1,0,0,1
1,1,1,1,0.5,5185.401822135842,18.87801746148181,26.04433621655628,7.0,47.61904761904762,14.227105817691656,1,0,0,1
1,1,1,1,0.5,9138.348861302353,32.29477443897123,21.84557939591048,6.75,61.11111111111111,22.934860760339763,1,0,0,1
1,1,1,1,0.5,901.659852665384,3.1800731206051664,26.02650378150916,4.366666666666666,81.16883116883118,3.400919682408846,1,0,0,1
1,1,1,1,0.5,6475.941333472477,22.56078852381164,28.55809872818777,7.433333333333334,70.87301587301586,14.900785707223887,1,0,0,1
1,1,1,1,0.5,6388.919265522995,23.995472475866613,36.78966925710381,10.166666666666666,72.61904761904762,15.1786757143833,1,0,0,1
1,1,1,1,0.5,5185.401822135842,18.87801746148181,26.04433621655628,7.0,47.61904761904762,14.227105817691656,0,1,0,1
1,1,1,1,0.5,9138.348861302353,32.29477443897123,21.84557939591048,6.75,61.11111111111111,22.934860760339763,0,1,0,1
1,1,1,1,0.5,901.659852665384,3.1800731206051664,26.02650378150916,4.366666666666666,81.16883116883118,3.400919682408846,0,1,0,1
1,1,1,1,0.5,6475.941333472477,22.56078852381164,28.55809872818777,7.433333333333334,70.87301587301586,14.900785707223887,0,1,0,1
1,1,1,1,0.5,6388.919265522995,23.995472475866613,36.78966925710381,10.166666666666666,72.61904761904762,15.1786757143833,0,1,0,1
1,1,1,1,0.5,5185.401822135842,18.87801746148181,26.04433621655628,7.0,47.61904761904762,14.227105817691656,0,1,0,1
1,1,1,1,0.5,9138.348861302353,32.29477443897123,21.84557939591048,6.75,61.11111111111111,22.934860760339763,0,1,0,1
1,1,1,1,0.5,901.659852665384,3.1800731206051664,26.02650378150916,4.366666666666666,81.16883116883118,3.400919682408846,0,1,0,1
1,1,1,1,0.5,6475.941333472477,22.56078852381164,28.55809872818777,7.433333333333334,70.87301587301586,14.900785707223887,0,1,0,1
1,1,1,1,0.5,6388.919265522995,23.995472475866613,36.78966925710381,10.166666666666666,72.61904761904762,15.1786757143833,0,1,0,1
0,0,1,1,0.3,6881.264953730253,26.166827409258826,21.20767551965421,9.5,86.40350877192984,14.772280962750514,1,0,0,0
0,0,1,1,0.3,5229.669742015479,20.258322099971945,13.715026856939827,1.5444444444444445,61.96581196581196,13.694778238863227,1,0,0,0
0,0,1,1,0.3,5187.198776144354,20.917411480381475,23.157304336200507,2.333333333333333,75.0,13.72640945442248,1,0,0,0
0,0,1,1,0.3,409.684639992721,1.6721267188028996,23.744484850647453,1.75,71.96581196581197,1.8697329649122607,1,0,0,0
0,0,1,1,0.3,3855.964985125846,15.594264965364957,17.68013240902669,0.7833333333333334,54.16666666666667,13.328159386613034,1,0,0,0
0,0,1,1,0.3,6881.264953730253,26.166827409258826,21.20767551965421,9.5,86.40350877192984,14.772280962750514,1,0,0,0
0,0,1,1,0.3,5229.669742015479,20.258322099971945,13.715026856939827,1.5444444444444445,61.96581196581196,13.694778238863227,1,0,0,0
0,0,1,1,0.3,5187.198776144354,20.917411480381475,23.157304336200507,2.333333333333333,75.0,13.72640945442248,1,0,0,0
0,0,1,1,0.3,409.684639992721,1.6721267188028996,23.744484850647453,1.75,71.96581196581197,1.8697329649122607,1,0,0,0
0,0,1,1,0.3,3855.964985125846,15.594264965364957,17.68013240902669,0.7833333333333334,54.16666666666667,13.328159386613034,1,0,0,0
1,1,1,1,0.5,6881.264953730253,26.166827409258826,21.20767551965421,9.5,86.40350877192984,14.772280962750514,1,0,0,0
1,1,1,1,0.5,5229.669742015479,20.258322099971945,13.715026856939827,1.5444444444444445,61.96581196581196,13.694778238863227,1,0,0,0
1,1,1,1,0.5,5187.198776144354,20.917411480381475,23.157304336200507,2.333333333333333,75.0,13.72640945442248,1,0,0,0
1,1,1,1,0.5,409.684639992721,1.6721267188028996,23.744484850647453,1.75,71.96581196581197,1.8697329649122607,1,0,0,0
1,1,1,1,0.5,3855.964985125846,15.594264965364957,17.68013240902669,0.7833333333333334,54.16666666666667,13.328159386613034,1,0,0,0
1,1,1,1,0.5,6881.264953730253,26.166827409258826,21.20767551965421,9.5,86.40350877192984,14.772280962750514,0,1,0,0
1,1,1,1,0.5,5229.669742015479,20.258322099971945,13.715026856939827,1.5444444444444445,61.96581196581196,13.694778238863227,0,1,0,0
1,1,1,1,0.5,5187.198776144354,20.917411480381475,23.157304336200507,2.333333333333333,75.0,13.72640945442248,0,1,0,0
1,1,1,1,0.5,409.684639992721,1.6721267188028996,23.744484850647453,1.75,71.96581196581197,1.8697329649122607,0,1,0,0
1,1,1,1,0.5,3855.964985125846,15.594264965364957,17.68013240902669,0.7833333333333334,54.16666666666667,13.328159386613034,0,1,0,0
1,1,1,1,0.5,6881.264953730253,26.166827409258826,21.20767551965421,9.5,86.40350877192984,14.772280962750514,0,1,0,0
1,1,1,1,0.5,5229.669742015479,20.258322099971945,13.715026856939827,1.5444444444444445,61.96581196581196,13.694778238863227,0,1,0,0
1,1,1,1,0.5,5187.198776144354,20.917411480381475,23.157304336200507,2.333333333333333,75.0,13.72640945442248,0,1,0,0
1,1,1,1,0.5,409.684639992721,1.6721267188028996,23.744484850647453,1.75,71.96581196581197,1.8697329649122607,0,1,0,0
1,1,1,1,0.5,3855.964985125846,15.594264965364957,17.68013240902669,0.7833333333333334,54.16666666666667,13.328159386613034,0,1,0,0
0,0,1,1,0.3,587.1011748656251,2.1678583099361663,31.256468610987344,8.916666666666666,81.11111111111111,2.3855253891885257,1,0,0,1
0,0,1,1,0.3,9138.348861302353,32.29477443897123,21.84557939591048,6.75,61.11111111111111,22.934860760339763,1,0,0,1
0,0,1,1,0.3,5461.688973552818,19.4141370039295,28.508405217462517,17.0,94.44444444444444,13.108533747090767,1,0,0,1
0,0,1,1,0.3,6135.944022489919,21.21227091031797,45.82120835829737,5.166666666666667,60.6280193236715,14.3017975222739,1,0,0,1
0,0,1,1,0.3,6713.461710582521,22.573303651021927,35.85599606673921,10.0,66.48148148148148,15.757167589753251,1,0,0,1
0,0,1,1,0.3,587.1011748656251,2.1678583099361663,31.256468610987344,8.916666666666666,81.11111111111111,2.3855253891885257,1,0,0,1
0,0,1,1,0.3,9138.348861302353,32.29477443897123,21.84557939591048,6.75,61.11111111111111,22.934860760339763,1,0,0,1
0,0,1,1,0.3,5461.688973552818,19.4141370039295,28.508405217462517,17.0,94.44444444444444,13.108533747090767,1,0,0,1
0,0,1,1,0.3,6135.944022489919,21.21227091031797,45.82120835829737,5.166666666666667,60.6280193236715,14.3017975222739,1,0,0,1
0,0,1,1,0.3,6713.461710582521,22.573303651021927,35.85599606673921,10.0,66.48148148148148,15.757167589753251,1,0,0,1
0,0,1,1,0.3,587.1011748656251,2.1678583099361663,31.256468610987344,8.916666666666666,81.11111111111111,2.3855253891885257,1,0,0,1
0,0,1,1,0.3,9138.348861302353,32.29477443897123,21.84557939591048,6.75,61.11111111111111,22.934860760339763,1,0,0,1
0,0,1,1,0.3,5461.688973552818,19.4141370039295,28.508405217462517,17.0,94.44444444444444,13.108533747090767,1,0,0,1
0,0,1,1,0.3,6135.944022489919,21.21227091031797,45.82120835829737,5.166666666666667,60.6280193236715,14.3017975222739,1,0,0,1
0,0,1,1,0.3,6713.461710582521,22.573303651021927,35.85599606673921,10.0,66.48148148148148,15.757167589753251,1,0,0,1
