game_id,player_id,player_name,hero_id,hero_name,team_side,won,kills,deaths,damage_dealt,damage_taken,damage_percentage,damage_per_minute,damage_per_money,vision_score,vision_score_per_minute,kda_ratio,kill_participation,kills_and_assists,money_percentage,money_per_minute,total_money_earned,forward_percentage
d71d68ee-34c1-4bab-9a23-c933553da0a0,22338,Trymbi,f5848d60-ffbf-3c51-93ec-797142690b59,Rell,blue,False,1,4,11905,18235,1.7570633059356418,384.8126415504992,1.811197322379431,101.4141845703125,3.2780730999741143,1.0,80.0,4.0,13.670112097830833,212.4631241420774,6573,30.50056350836212
d71d68ee-34c1-4bab-9a23-c933553da0a0,24106,Disamis,159758c6-e12b-32cc-8b30-a3eec29d655c,Xin Zhao,blue,False,2,5,222252,44676,32.80225400006789,7183.988173866573,20.69000186185068,31.82609748840332,1.0287345354688107,1.0,100.0,5.0,22.340536156229852,347.22027681944246,10742,22.838735327772238
d71d68ee-34c1-4bab-9a23-c933553da0a0,21209,Morttheus,5f3ce9cb-be45-3625-8c1d-e8068d6fee76,Sivir,blue,False,0,4,175249,18831,25.86506403208024,5664.681278377441,15.85820287756764,25.26515769958496,0.8166612409548276,1.0,80.0,4.0,22.98317492668927,357.2082739835839,11051,15.780281301650446
d71d68ee-34c1-4bab-9a23-c933553da0a0,23604,Busio,3f8c659e-ac1f-3a2e-877d-3af99bbc027b,Leona,red,True,1,1,17804,14492,2.045637337132615,575.4896489008894,2.191531265386509,112.0848159790039,3.622986485895178,16.0,88.88888888888889,16.0,13.602116331246023,262.5970516552924,8124,28.61140980526099
d71d68ee-34c1-4bab-9a23-c933553da0a0,20697,Inspired,28c76f65-a320-3efc-8dbf-f5ccd8f30078,Vi,red,True,3,1,305236,26463,35.07089183537468,9866.331075708373,25.116103019830494,41.73242950439453,1.348943001756073,10.0,55.55555555555556,10.0,20.347922177945954,392.82889817414673,12153,20.20285223582448
d71d68ee-34c1-4bab-9a23-c933553da0a0,26927,Massu,1e62a140-7265-3823-884d-621be47f2b00,Senna,red,True,2,0,168969,13889,19.4141370039295,5461.688973552818,13.108533747090767,16.00760269165039,0.5174235931679856,17.0,94.44444444444444,17.0,21.581890633894787,416.6514027371638,12890,28.508405217462514
d71d68ee-34c1-4bab-9a23-c933553da0a0,23969,Bwipo,6d94812f-ea1f-3460-80b7-c38518abb709,Ambessa,red,True,9,2,188918,25758,21.706229749293378,6106.512777525175,13.528931538241192,32.115570068359375,1.0380913358173471,7.0,77.77777777777779,14.0,23.38010246793691,451.3669656960244,13964,36.41600062061342
d71d68ee-34c1-4bab-9a23-c933553da0a0,24908,Quad,14fada26-63ec-357f-8bf6-e2993edca107,Taliyah,red,True,3,1,189413,11811,21.763104074269826,6122.512967157052,15.038745533942041,26.72633934020996,0.8638919143621353,11.0,61.111111111111114,11.0,21.087968388976325,407.1159361888734,12595,38.579905054766975
1b474305-eda0-43f7-810a-f6e59ba8bb9d,25068,Boal,717061ba-4e85-30e1-9340-aef80368dfa0,Gnar,red,True,2,0,191190,16869,19.517727658332067,6098.522445086769,14.752314814814815,35.03474426269531,1.1175279786804868,9.0,40.909090909090914,9.0,20.28200754315404,413.39427212890075,12960,41.30832694936186
1b474305-eda0-43f7-810a-f6e59ba8bb9d,20362,Mireu,a493c24b-17f8-34e5-ba90-0bdb40523099,Akali,red,True,10,0,191999,21392,19.600314831696732,6124.327689388643,13.358310721491685,27.27031707763672,0.8698605616538552,18.0,81.81818181818183,18.0,22.493309754456252,458.4657309651767,14373,38.86177288514221
1b474305-eda0-43f7-810a-f6e59ba8bb9d,22338,Trymbi,64a87acc-1566-3df6-ba47-c9847adb808d,Neeko,red,True,1,2,44126,14738,4.504624983793926,1407.5181830215952,4.951857255077994,107.9154281616211,3.442254620088891,9.5,86.36363636363636,19.0,13.945445155636238,284.24045979480206,8911,32.21764017579889
1b474305-eda0-43f7-810a-f6e59ba8bb9d,24106,Disamis,5179b7c8-f751-3f66-b40d-6671d54aab37,Nocturne,red,True,5,0,321727,45218,32.84366319541922,10262.353317069046,23.3728296403923,50.83163070678711,1.621412421076955,18.0,81.81818181818183,18.0,21.54180816601199,439.0719256060431,13765,25.459366841164837
1b474305-eda0-43f7-810a-f6e59ba8bb9d,21209,Morttheus,5748a92e-ed31-3fbf-854d-a37923f7c7ae,Jhin,red,True,4,0,230529,12968,23.533669330758055,7353.346308611371,16.596760259179266,32.48099517822266,1.0360692407194207,15.0,68.18181818181817,15.0,21.73742938074148,443.0591388788913,13890,20.88475730896065
1b474305-eda0-43f7-810a-f6e59ba8bb9d,23604,Busio,13af2c2a-1e39-3d26-a475-a9da5267b863,Karma,blue,False,0,6,15137,16653,1.9805698210722582,482.83557848882486,2.4042249047013975,98.51559448242188,3.1424214872227423,0.16666666666666666,50.0,1.0,12.830650091705726,200.82795812681783,6296,28.123622750082006
1b474305-eda0-43f7-810a-f6e59ba8bb9d,20697,Inspired,52ab36ab-7b94-31c7-afa5-e74badcd74ea,Skarner,blue,False,1,5,251014,45092,32.843413692715316,8006.770819765732,26.147291666666668,37.05011367797852,1.181813640138963,0.2,50.0,1.0,19.563888322804157,306.21797935474126,9600,11.698217928318412
