ally_has_adc_core,ally_has_single_core,ally_missing_cc,ally_missing_frontline,execution_difficulty,ally_tank_count,ally_assassin_count,ally_mage_count,ally_engage_count,ally_cc_count,ally_mobility_count,ally_physical_ratio,ally_magic_ratio,hero_dpm,hero_damage_pct,hero_forward_pct,hero_kda,hero_kp,hero_dpm_per_gold,hero_is_assassin,hero_is_tank,hero_is_mage,hero_has_engage,hero_has_mobility,hero_has_burst,avg_matchup_win_rate,worst_matchup_win_rate,stage_early,stage_mid,stage_late,counter_label
0,0,1,0,0.3,1,0,0,1,1,0,0.5,0.5,7802.057066554315,26.67221892941336,21.09034483363937,10.25,66.44385026737967,17.53570052747739,0,0,0,0,0,0,0.0,0.0,1,0,0,1
1,1,1,0,0.4,1,0,0,1,1,1,1.0,0.0,6098.522445086769,19.517727658332067,41.30832694936186,9.0,40.909090909090914,14.752314814814817,0,0,0,1,0,0,0.0,0.0,0,1,0,1
1,1,1,0,0.4,1,0,0,1,1,1,1.0,0.0,5556.84563504182,19.63738295065067,28.33777932342755,7.35,64.91978609625669,13.180281885960476,1,0,0,0,1,0,0.0,0.0,0,1,0,1
1,1,1,0,0.4,1,0,0,1,1,1,1.0,0.0,927.2371544164762,3.3153596825043667,26.428976367871577,4.2125,82.93544690603514,3.4622904481652568,0,0,1,1,0,0,0.0,0.0,0,1,0,1
1,1,1,0,0.4,1,0,0,1,1,1,1.0,0.0,10262.353317069046,32.84366319541922,25.45936684116484,18.0,81.81818181818183,23.3728296403923,1,0,0,1,0,0,0.0,0.0,0,1,0,1
1,1,1,0,0.4,1,0,0,1,1,1,1.0,0.0,7802.057066554315,26.67221892941336,21.09034483363937,10.25,66.44385026737967,17.53570052747739,0,0,0,0,0,0,0.0,0.0,0,1,0,1
1,1,1,0,0.4,1,0,0,2,1,1,1.0,0.0,6098.522445086769,19.517727658332067,41.30832694936186,9.0,40.909090909090914,14.752314814814817,0,0,0,1,0,0,0.0,0.0,0,1,0,1
1,1,1,0,0.4,1,0,0,2,1,1,1.0,0.0,5556.84563504182,19.63738295065067,28.33777932342755,7.35,64.91978609625669,13.180281885960476,1,0,0,0,1,0,0.0,0.0,0,1,0,1
1,1,1,0,0.4,1,0,0,2,1,1,1.0,0.0,927.2371544164762,3.3153596825043667,26.428976367871577,4.2125,82.93544690603514,3.4622904481652568,0,0,1,1,0,0,0.0,0.0,0,1,0,1
1,1,1,0,0.4,1,0,0,2,1,1,1.0,0.0,10262.353317069046,32.84366319541922,25.45936684116484,18.0,81.81818181818183,23.3728296403923,1,0,0,1,0,0,0.0,0.0,0,1,0,1
1,1,1,0,0.4,1,0,0,2,1,1,1.0,0.0,7802.057066554315,26.67221892941336,21.09034483363937,10.25,66.44385026737967,17.53570052747739,0,0,0,0,0,0,0.0,0.0,0,1,0,1
0,0,1,1,0.5,0,0,0,0,0,0,0.5,0.5,642.1469700624899,2.3176428952023094,48.28386116732143,9.72222222222222,75.55555555555556,2.495229244568508,0,0,0,0,0,0,0.5,0.5,1,0,0,0
0,0,1,1,0.5,0,0,0,0,0,0,0.5,0.5,7296.751011563628,28.59968605140216,13.418013316543556,0.9555555555555556,57.93650793650793,24.583700401109496,0,1,0,1,0,0,0.5,0.5,1,0,0,0
0,0,1,1,0.5,0,0,0,0,0,0,0.5,0.5,6779.193516501201,25.21294108830233,43.29045264183103,9.77777777777778,65.07936507936508,15.482981285461175,0,0,0,0,1,0,0.5,0.5,1,0,0,0
0,0,1,1,0.5,0,0,0,0,0,0,0.5,0.5,6247.548528372744,25.62716299761212,27.16222588573285,0.5,50.0,16.178919544027753,0,0,0,1,0,0,0.5,0.5,1,0,0,0
0,0,1,1,0.5,0,0,0,0,0,0,0.5,0.5,5229.669742015479,20.258322099971945,13.715026856939827,1.5444444444444445,61.96581196581196,13.694778238863227,0,0,1,0,0,0,0.5,0.5,1,0,0,0
0,0,1,1,0.3,0,0,0,1,1,0,1.0,0.0,642.1469700624899,2.3176428952023094,48.28386116732143,9.72222222222222,75.55555555555556,2.495229244568508,0,0,0,0,0,0,0.5,0.5,1,0,0,0
0,0,1,1,0.3,0,0,0,1,1,0,1.0,0.0,7296.751011563628,28.59968605140216,13.418013316543556,0.9555555555555556,57.93650793650793,24.583700401109496,0,1,0,1,0,0,0.5,0.5,1,0,0,0
0,0,1,1,0.3,0,0,0,1,1,0,1.0,0.0,6779.193516501201,25.21294108830233,43.29045264183103,9.77777777777778,65.07936507936508,15.482981285461175,0,0,0,0,1,0,0.5,0.5,1,0,0,0
0,0,1,1,0.3,0,0,0,1,1,0,1.0,0.0,6247.548528372744,25.62716299761212,27.16222588573285,0.5,50.0,16.178919544027753,0,0,0,1,0,0,0.5,0.5,1,0,0,0
0,0,1,1,0.3,0,0,0,1,1,0,1.0,0.0,5229.669742015479,20.258322099971945,13.715026856939827,1.5444444444444445,61.96581196581196,13.694778238863227,0,0,1,0,0,0,0.5,0.5,1,0,0,0
0,1,1,1,0.6,0,1,0,1,1,1,1.0,0.0,642.1469700624899,2.3176428952023094,48.28386116732143,9.72222222222222,75.55555555555556,2.495229244568508,0,0,0,0,0,0,0.5,0.5,1,0,0,0
0,1,1,1,0.6,0,1,0,1,1,1,1.0,0.0,7296.751011563628,28.59968605140216,13.418013316543556,0.9555555555555556,57.93650793650793,24.583700401109496,0,1,0,1,0,0,0.5,0.5,1,0,0,0
0,1,1,1,0.6,0,1,0,1,1,1,1.0,0.0,6779.193516501201,25.21294108830233,43.29045264183103,9.77777777777778,65.07936507936508,15.482981285461175,0,0,0,0,1,0,0.5,0.5,1,0,0,0
0,1,1,1,0.6,0,1,0,1,1,1,1.0,0.0,6247.548528372744,25.62716299761212,27.16222588573285,0.5,50.0,16.178919544027753,0,0,0,1,0,0,0.5,0.5,1,0,0,0
0,1,1,1,0.6,0,1,0,1,1,1,1.0,0.0,5229.669742015479,20.258322099971945,13.715026856939827,1.5444444444444445,61.96581196581196,13.694778238863227,0,0,1,0,0,0,0.5,0.5,1,0,0,0
0,1,0,1,0.6,0,1,1,2,2,1,0.6666666666666666,0.3333333333333333,642.1469700624899,2.3176428952023094,48.28386116732143,9.72222222222222,75.55555555555556,2.495229244568508,0,0,0,0,0,0,0.3333333333333333,0.0,0,1,0,0
0,1,0,1,0.6,0,1,1,2,2,1,0.6666666666666666,0.3333333333333333,7296.751011563628,28.59968605140216,13.418013316543556,0.9555555555555556,57.93650793650793,24.583700401109496,0,1,0,1,0,0,0.5,0.5,0,1,0,0
0,1,0,1,0.6,0,1,1,2,2,1,0.6666666666666666,0.3333333333333333,6779.193516501201,25.21294108830233,43.29045264183103,9.77777777777778,65.07936507936508,15.482981285461175,0,0,0,0,1,0,0.5,0.5,0,1,0,0
0,1,0,1,0.6,0,1,1,2,2,1,0.6666666666666666,0.3333333333333333,6247.548528372744,25.62716299761212,27.16222588573285,0.5,50.0,16.178919544027753,0,0,0,1,0,0,0.5,0.5,0,1,0,0
0,1,0,1,0.6,0,1,1,2,2,1,0.6666666666666666,0.3333333333333333,5229.669742015479,20.258322099971945,13.715026856939827,1.5444444444444445,61.96581196581196,13.694778238863227,0,0,1,0,0,0,0.5,0.5,0,1,0,0
0,0,0,1,0.7999999999999999,0,2,1,3,2,1,0.75,0.25,642.1469700624899,2.3176428952023094,48.28386116732143,9.72222222222222,75.55555555555556,2.495229244568508,0,0,0,0,0,0,0.375,0.0,0,1,0,0
0,0,0,1,0.7999999999999999,0,2,1,3,2,1,0.75,0.25,7296.751011563628,28.59968605140216,13.418013316543556,0.9555555555555556,57.93650793650793,24.583700401109496,0,1,0,1,0,0,0.5,0.5,0,1,0,0
0,0,0,1,0.7999999999999999,0,2,1,3,2,1,0.75,0.25,6779.193516501201,25.21294108830233,43.29045264183103,9.77777777777778,65.07936507936508,15.482981285461175,0,0,0,0,1,0,0.5,0.5,0,1,0,0
0,0,0,1,0.7999999999999999,0,2,1,3,2,1,0.75,0.25,6247.548528372744,25.62716299761212,27.16222588573285,0.5,50.0,16.178919544027753,0,0,0,1,0,0,0.5,0.5,0,1,0,0
0,0,0,1,0.7999999999999999,0,2,1,3,2,1,0.75,0.25,5229.669742015479,20.258322099971945,13.715026856939827,1.5444444444444445,61.96581196581196,13.694778238863227,0,0,1,0,0,0,0.5,0.5,0,1,0,0
0,0,1,1,0.5,0,0,0,0,0,0,0.5,0.5,3716.994139012488,15.50955644297582,5.067642498835159,0.5,100.0,11.31359474522293,0,0,0,0,0,0,0.5,0.5,1,0,0,0
0,0,1,1,0.5,0,0,0,0,0,0,0.5,0.5,4934.229811524924,21.48710719389527,16.631636543013176,0.7277777777777777,76.66666666666667,13.91464580447876,0,0,1,0,0,0,0.5,0.5,1,0,0,0
0,0,1,1,0.5,0,0,0,0,0,0,0.5,0.5,463.6474361245004,1.9346186222732176,19.83863892120773,0.3333333333333333,50.0,2.207003891050584,0,0,0,0,0,0,0.5,0.5,1,0,0,0
0,0,1,1,0.5,0,0,0,0,0,0,0.5,0.5,8582.075981476168,31.91898811129359,18.52363273149871,4.633333333333334,74.07407407407406,23.32921601364993,0,0,0,1,0,0,0.5,0.5,1,0,0,0
0,0,1,1,0.5,0,0,0,0,0,0,0.5,0.5,6728.5387890814045,26.37822383884705,18.9707087566762,6.5,74.26900584795321,15.88602348492573,0,0,0,0,0,0,0.5,0.5,1,0,0,0
0,1,1,1,0.5,0,1,0,0,0,0,1.0,0.0,3716.994139012488,15.50955644297582,5.067642498835159,0.5,100.0,11.31359474522293,0,0,0,0,0,0,1.0,1.0,1,0,0,0
0,1,1,1,0.5,0,1,0,0,0,0,1.0,0.0,4934.229811524924,21.48710719389527,16.631636543013176,0.7277777777777777,76.66666666666667,13.91464580447876,0,0,1,0,0,0,1.0,1.0,1,0,0,0
0,1,1,1,0.5,0,1,0,0,0,0,1.0,0.0,463.6474361245004,1.9346186222732176,19.83863892120773,0.3333333333333333,50.0,2.207003891050584,0,0,0,0,0,0,1.0,1.0,1,0,0,0
0,1,1,1,0.5,0,1,0,0,0,0,1.0,0.0,8582.075981476168,31.91898811129359,18.52363273149871,4.633333333333334,74.07407407407406,23.32921601364993,0,0,0,1,0,0,1.0,1.0,1,0,0,0
0,1,1,1,0.5,0,1,0,0,0,0,1.0,0.0,6728.5387890814045,26.37822383884705,18.9707087566762,6.5,74.26900584795321,15.88602348492573,0,0,0,0,0,0,1.0,1.0,1,0,0,0
1,0,1,1,0.6,0,1,0,0,0,1,1.0,0.0,3716.994139012488,15.50955644297582,5.067642498835159,0.5,100.0,11.31359474522293,0,0,0,0,0,0,1.0,1.0,1,0,0,0
1,0,1,1,0.6,0,1,0,0,0,1,1.0,0.0,4934.229811524924,21.48710719389527,16.631636543013176,0.7277777777777777,76.66666666666667,13.91464580447876,0,0,1,0,0,0,1.0,1.0,1,0,0,0
1,0,1,1,0.6,0,1,0,0,0,1,1.0,0.0,463.6474361245004,1.9346186222732176,19.83863892120773,0.3333333333333333,50.0,2.207003891050584,0,0,0,0,0,0,1.0,1.0,1,0,0,0
1,0,1,1,0.6,0,1,0,0,0,1,1.0,0.0,8582.075981476168,31.91898811129359,18.52363273149871,4.633333333333334,74.07407407407406,23.32921601364993,0,0,0,1,0,0,1.0,1.0,1,0,0,0
1,0,1,1,0.6,0,1,0,0,0,1,1.0,0.0,6728.5387890814045,26.37822383884705,18.9707087566762,6.5,74.26900584795321,15.88602348492573,0,0,0,0,0,0,1.0,1.0,1,0,0,0
1,0,1,0,0.6,1,1,0,1,1,1,1.0,0.0,3716.994139012488,15.50955644297582,5.067642498835159,0.5,100.0,11.31359474522293,0,0,0,0,0,0,1.0,1.0,0,1,0,0
1,0,1,0,0.6,1,1,0,1,1,1,1.0,0.0,4934.229811524924,21.48710719389527,16.631636543013176,0.7277777777777777,76.66666666666667,13.91464580447876,0,0,1,0,0,0,1.0,1.0,0,1,0,0
1,0,1,0,0.6,1,1,0,1,1,1,1.0,0.0,463.6474361245004,1.9346186222732176,19.83863892120773,0.3333333333333333,50.0,2.207003891050584,0,0,0,0,0,0,1.0,1.0,0,1,0,0
1,0,1,0,0.6,1,1,0,1,1,1,1.0,0.0,8582.075981476168,31.91898811129359,18.52363273149871,4.633333333333334,74.07407407407406,23.32921601364993,0,0,0,1,0,0,1.0,1.0,0,1,0,0
1,0,1,0,0.6,1,1,0,1,1,1,1.0,0.0,6728.5387890814045,26.37822383884705,18.9707087566762,6.5,74.26900584795321,15.88602348492573,0,0,0,0,0,0,1.0,1.0,0,1,0,0
1,0,1,0,0.6,1,1,0,1,1,1,1.0,0.0,3716.994139012488,15.50955644297582,5.067642498835159,0.5,100.0,11.31359474522293,0,0,0,0,0,0,1.0,1.0,0,1,0,0
1,0,1,0,0.6,1,1,0,1,1,1,1.0,0.0,4934.229811524924,21.48710719389527,16.631636543013176,0.7277777777777777,76.66666666666667,13.91464580447876,0,0,1,0,0,0,1.0,1.0,0,1,0,0
1,0,1,0,0.6,1,1,0,1,1,1,1.0,0.0,463.6474361245004,1.9346186222732176,19.83863892120773,0.3333333333333333,50.0,2.207003891050584,0,0,0,0,0,0,1.0,1.0,0,1,0,0
1,0,1,0,0.6,1,1,0,1,1,1,1.0,0.0,8582.075981476168,31.91898811129359,18.52363273149871,4.633333333333334,74.07407407407406,23.32921601364993,0,0,0,1,0,0,1.0,1.0,0,1,0,0
1,0,1,0,0.6,1,1,0,1,1,1,1.0,0.0,6728.5387890814045,26.37822383884705,18.9707087566762,6.5,74.26900584795321,15.88602348492573,0,0,0,0,0,0,1.0,1.0,0,1,0,0
0,0,1,1,0.5,0,0,0,0,0,0,0.5,0.5,5468.466458797879,19.26800624988605,40.05755002498902,15.5,75.84541062801932,11.937950763069011,1,0,0,0,0,0,0.5,0.5,1,0,0,1
0,0,1,1,0.5,0,0,0,0,0,0,0.5,0.5,6779.193516501201,25.21294108830233,43.29045264183103,9.77777777777778,65.07936507936508,15.482981285461175,0,0,0,0,1,0,0.5,0.5,1,0,0,1
0,0,1,1,0.5,0,0,0,0,0,0,0.5,0.5,8784.745628782326,32.12802468176192,39.13177821434702,13.0,72.22222222222221,22.64955319507672,0,1,0,1,0,0,0.5,0.5,1,0,0,1
0,0,1,1,0.5,0,0,0,0,0,0,0.5,0.5,642.1469700624899,2.3176428952023094,48.28386116732143,9.72222222222222,75.55555555555556,2.495229244568508,0,0,0,0,0,0,0.5,0.5,1,0,0,1
0,0,1,1,0.5,0,0,0,0,0,0,0.5,0.5,4542.2529764516585,17.520933853023216,28.57000500683909,4.7,37.5,13.285649300383238,0,0,0,0,0,0,0.5,0.5,1,0,0,1
0,0,1,1,0.3,0,0,0,0,0,0,0.5,0.5,5468.466458797879,19.26800624988605,40.05755002498902,15.5,75.84541062801932,11.937950763069011,1,0,0,0,0,0,0.5,0.5,1,0,0,1
0,0,1,1,0.3,0,0,0,0,0,0,0.5,0.5,6779.193516501201,25.21294108830233,43.29045264183103,9.77777777777778,65.07936507936508,15.482981285461175,0,0,0,0,1,0,0.5,0.5,1,0,0,1
0,0,1,1,0.3,0,0,0,0,0,0,0.5,0.5,8784.745628782326,32.12802468176192,39.13177821434702,13.0,72.22222222222221,22.64955319507672,0,1,0,1,0,0,0.5,0.5,1,0,0,1
0,0,1,1,0.3,0,0,0,0,0,0,0.5,0.5,642.1469700624899,2.3176428952023094,48.28386116732143,9.72222222222222,75.55555555555556,2.495229244568508,0,0,0,0,0,0,0.5,0.5,1,0,0,1
0,0,1,1,0.3,0,0,0,0,0,0,0.5,0.5,4542.2529764516585,17.520933853023216,28.57000500683909,4.7,37.5,13.285649300383238,0,0,0,0,0,0,0.5,0.5,1,0,0,1
0,0,1,1,0.3,0,0,1,0,0,0,0.0,1.0,5468.466458797879,19.26800624988605,40.05755002498902,15.5,75.84541062801932,11.937950763069011,1,0,0,0,0,0,0.5,0.5,1,0,0,1
0,0,1,1,0.3,0,0,1,0,0,0,0.0,1.0,6779.193516501201,25.21294108830233,43.29045264183103,9.77777777777778,65.07936507936508,15.482981285461175,0,0,0,0,1,0,0.5,0.5,1,0,0,1
0,0,1,1,0.3,0,0,1,0,0,0,0.0,1.0,8784.745628782326,32.12802468176192,39.13177821434702,13.0,72.22222222222221,22.64955319507672,0,1,0,1,0,0,0.5,0.5,1,0,0,1
0,0,1,1,0.3,0,0,1,0,0,0,0.0,1.0,642.1469700624899,2.3176428952023094,48.28386116732143,9.72222222222222,75.55555555555556,2.495229244568508,0,0,0,0,0,0,0.25,0.0,1,0,0,1
0,0,1,1,0.3,0,0,1,0,0,0,0.0,1.0,4542.2529764516585,17.520933853023216,28.57000500683909,4.7,37.5,13.285649300383238,0,0,0,0,0,0,0.5,0.5,1,0,0,1
0,0,1,1,0.3,0,0,1,0,0,0,0.0,1.0,5468.466458797879,19.26800624988605,40.05755002498902,15.5,75.84541062801932,11.937950763069011,1,0,0,0,0,0,0.5,0.5,0,1,0,1
0,0,1,1,0.3,0,0,1,0,0,0,0.0,1.0,6779.193516501201,25.21294108830233,43.29045264183103,9.77777777777778,65.07936507936508,15.482981285461175,0,0,0,0,1,0,0.5,0.5,0,1,0,1
0,0,1,1,0.3,0,0,1,0,0,0,0.0,1.0,8784.745628782326,32.12802468176192,39.13177821434702,13.0,72.22222222222221,22.64955319507672,0,1,0,1,0,0,0.5,0.5,0,1,0,1
0,0,1,1,0.3,0,0,1,0,0,0,0.0,1.0,642.1469700624899,2.3176428952023094,48.28386116732143,9.72222222222222,75.55555555555556,2.495229244568508,0,0,0,0,0,0,0.3333333333333333,0.0,0,1,0,1
0,0,1,1,0.3,0,0,1,0,0,0,0.0,1.0,4542.2529764516585,17.520933853023216,28.57000500683909,4.7,37.5,13.285649300383238,0,0,0,0,0,0,0.5,0.5,0,1,0,1
0,0,1,1,0.3,0,0,1,1,1,0,0.5,0.5,5468.466458797879,19.26800624988605,40.05755002498902,15.5,75.84541062801932,11.937950763069011,1,0,0,0,0,0,0.5,0.5,0,1,0,1
0,0,1,1,0.3,0,0,1,1,1,0,0.5,0.5,6779.193516501201,25.21294108830233,43.29045264183103,9.77777777777778,65.07936507936508,15.482981285461175,0,0,0,0,1,0,0.5,0.5,0,1,0,1
0,0,1,1,0.3,0,0,1,1,1,0,0.5,0.5,8784.745628782326,32.12802468176192,39.13177821434702,13.0,72.22222222222221,22.64955319507672,0,1,0,1,0,0,0.5,0.5,0,1,0,1
0,0,1,1,0.3,0,0,1,1,1,0,0.5,0.5,642.1469700624899,2.3176428952023094,48.28386116732143,9.72222222222222,75.55555555555556,2.495229244568508,0,0,0,0,0,0,0.375,0.0,0,1,0,1
0,0,1,1,0.3,0,0,1,1,1,0,0.5,0.5,4542.2529764516585,17.520933853023216,28.57000500683909,4.7,37.5,13.285649300383238,0,0,0,0,0,0,0.5,0.5,0,1,0,1
0,0,1,1,0.5,0,0,0,0,0,0,0.5,0.5,7986.864857262256,28.04930347878052,35.748113496089005,7.75,66.07142857142857,17.84331075893841,0,0,0,0,1,0,0.5,0.5,1,0,0,0
0,0,1,1,0.5,0,0,0,0,0,0,0.5,0.5,6588.760301402204,21.78380102140511,22.499649330733916,2.25,64.28571428571429,17.372374244218662,0,0,1,0,0,0,0.5,0.5,1,0,0,0
0,0,1,1,0.5,0,0,0,0,0,0,0.5,0.5,5021.1741195049335,16.601037662554887,15.878974186013892,2.0,71.42857142857143,15.690034719657236,0,1,0,1,0,0,0.5,0.5,1,0,0,0
0,0,1,1,0.5,0,0,0,0,0,0,0.5,0.5,598.6278981435805,1.9791873467071643,34.68284525950314,11.0,78.57142857142857,2.0880679475550425,0,0,0,1,0,0,0.5,0.5,1,0,0,0
0,0,1,1,0.5,0,0,0,0,0,0,0.5,0.5,7296.751011563628,28.59968605140216,13.418013316543556,0.9555555555555556,57.93650793650793,24.583700401109496,0,1,0,1,0,0,0.5,0.5,1,0,0,0
0,0,1,1,0.3,0,0,0,0,0,0,1.0,0.0,7986.864857262256,28.04930347878052,35.748113496089005,7.75,66.07142857142857,17.84331075893841,0,0,0,0,1,0,1.0,1.0,1,0,0,0
0,0,1,1,0.3,0,0,0,0,0,0,1.0,0.0,6588.760301402204,21.78380102140511,22.499649330733916,2.25,64.28571428571429,17.372374244218662,0,0,1,0,0,0,1.0,1.0,1,0,0,0
0,0,1,1,0.3,0,0,0,0,0,0,1.0,0.0,5021.1741195049335,16.601037662554887,15.878974186013892,2.0,71.42857142857143,15.690034719657236,0,1,0,1,0,0,1.0,1.0,1,0,0,0
0,0,1,1,0.3,0,0,0,0,0,0,1.0,0.0,598.6278981435805,1.9791873467071643,34.68284525950314,11.0,78.57142857142857,2.0880679475550425,0,0,0,1,0,0,1.0,1.0,1,0,0,0
0,0,1,1,0.3,0,0,0,0,0,0,1.0,0.0,7296.751011563628,28.59968605140216,13.418013316543556,0.9555555555555556,57.93650793650793,24.583700401109496,0,1,0,1,0,0,1.0,1.0,1,0,0,0
0,0,1,1,0.3,0,0,0,1,0,0,1.0,0.0,7986.864857262256,28.04930347878052,35.748113496089005,7.75,66.07142857142857,17.84331075893841,0,0,0,0,1,0,1.0,1.0,1,0,0,0
0,0,1,1,0.3,0,0,0,1,0,0,1.0,0.0,6588.760301402204,21.78380102140511,22.499649330733916,2.25,64.28571428571429,17.372374244218662,0,0,1,0,0,0,1.0,1.0,1,0,0,0
0,0,1,1,0.3,0,0,0,1,0,0,1.0,0.0,5021.1741195049335,16.601037662554887,15.878974186013892,2.0,71.42857142857143,15.690034719657236,0,1,0,1,0,0,1.0,1.0,1,0,0,0
0,0,1,1,0.3,0,0,0,1,0,0,1.0,0.0,598.6278981435805,1.9791873467071643,34.68284525950314,11.0,78.57142857142857,2.0880679475550425,0,0,0,1,0,0,1.0,1.0,1,0,0,0
0,0,1,1,0.3,0,0,0,1,0,0,1.0,0.0,7296.751011563628,28.59968605140216,13.418013316543556,0.9555555555555556,57.93650793650793,24.583700401109496,0,1,0,1,0,0,1.0,1.0,1,0,0,0
0,0,1,1,0.3,0,0,0,2,1,0,1.0,0.0,7986.864857262256,28.04930347878052,35.748113496089005,7.75,66.07142857142857,17.84331075893841,0,0,0,0,1,0,1.0,1.0,0,1,0,0
0,0,1,1,0.3,0,0,0,2,1,0,1.0,0.0,6588.760301402204,21.78380102140511,22.499649330733916,2.25,64.28571428571429,17.372374244218662,0,0,1,0,0,0,1.0,1.0,0,1,0,0
0,0,1,1,0.3,0,0,0,2,1,0,1.0,0.0,5021.1741195049335,16.601037662554887,15.878974186013892,2.0,71.42857142857143,15.690034719657236,0,1,0,1,0,0,1.0,1.0,0,1,0,0
0,0,1,1,0.3,0,0,0,2,1,0,1.0,0.0,598.6278981435805,1.9791873467071643,34.68284525950314,11.0,78.57142857142857,2.0880679475550425,0,0,0,1,0,0,1.0,1.0,0,1,0,0
0,0,1,1,0.3,0,0,0,2,1,0,1.0,0.0,7296.751011563628,28.59968605140216,13.418013316543556,0.9555555555555556,57.93650793650793,24.583700401109496,0,1,0,1,0,0,1.0,1.0,0,1,0,0
0,0,0,1,0.3,0,0,1,2,2,0,0.6666666666666666,0.3333333333333333,7986.864857262256,28.04930347878052,35.748113496089005,7.75,66.07142857142857,17.84331075893841,0,0,0,0,1,0,1.0,1.0,0,1,0,0
0,0,0,1,0.3,0,0,1,2,2,0,0.6666666666666666,0.3333333333333333,6588.760301402204,21.78380102140511,22.499649330733916,2.25,64.28571428571429,17.372374244218662,0,0,1,0,0,0,1.0,1.0,0,1,0,0
0,0,0,1,0.3,0,0,1,2,2,0,0.6666666666666666,0.3333333333333333,5021.1741195049335,16.601037662554887,15.878974186013892,2.0,71.42857142857143,15.690034719657236,0,1,0,1,0,0,1.0,1.0,0,1,0,0
0,0,0,1,0.3,0,0,1,2,2,0,0.6666666666666666,0.3333333333333333,598.6278981435805,1.9791873467071643,34.68284525950314,11.0,78.57142857142857,2.0880679475550425,0,0,0,1,0,0,1.0,1.0,0,1,0,0
0,0,0,1,0.3,0,0,1,2,2,0,0.6666666666666666,0.3333333333333333,7296.751011563628,28.59968605140216,13.418013316543556,0.9555555555555556,57.93650793650793,24.583700401109496,0,1,0,1,0,0,1.0,1.0,0,1,0,0
0,0,1,1,0.5,0,0,0,0,0,0,0.5,0.5,6370.543856667922,24.05974847895955,25.83194453954328,0.8,28.57142857142857,17.278601282574755,0,0,0,0,0,0,0.5,0.5,1,0,0,1
0,0,1,1,0.5,0,0,0,0,0,0,0.5,0.5,8975.79424727345,30.02451602685894,30.722105666517976,11.5,73.80952380952382,23.188989905797985,0,0,0,1,0,0,0.5,0.5,1,0,0,1
0,0,1,1,0.5,0,0,0,0,0,0,0.5,0.5,328.8174486722637,1.070596729326607,37.42964944105683,3.333333333333333,71.42857142857143,1.3710202069985211,0,0,0,1,0,0,0.5,0.5,1,0,0,1
0,0,1,1,0.5,0,0,0,0,0,0,0.5,0.5,5567.659526161002,18.55806000941744,36.54500034220483,4.833333333333333,75.0,13.795456653759237,0,0,1,0,0,0,0.5,0.5,1,0,0,1
0,0,1,1,0.5,0,0,0,0,0,0,0.5,0.5,9449.04935998578,31.4288016309252,28.866554658713746,14.0,93.30357142857144,18.38884846276257,0,0,0,0,0,0,0.5,0.5,1,0,0,1
1,1,1,1,0.4,0,0,0,0,0,1,1.0,0.0,6370.543856667922,24.05974847895955,25.83194453954328,0.8,28.57142857142857,17.278601282574755,0,0,0,0,0,0,0.5,0.5,1,0,0,1
1,1,1,1,0.4,0,0,0,0,0,1,1.0,0.0,8975.79424727345,30.02451602685894,30.722105666517976,11.5,73.80952380952382,23.188989905797985,0,0,0,1,0,0,0.5,0.5,1,0,0,1
1,1,1,1,0.4,0,0,0,0,0,1,1.0,0.0,328.8174486722637,1.070596729326607,37.42964944105683,3.333333333333333,71.42857142857143,1.3710202069985211,0,0,0,1,0,0,0.5,0.5,1,0,0,1
1,1,1,1,0.4,0,0,0,0,0,1,1.0,0.0,5567.659526161002,18.55806000941744,36.54500034220483,4.833333333333333,75.0,13.795456653759237,0,0,1,0,0,0,0.5,0.5,1,0,0,1
1,1,1,1,0.4,0,0,0,0,0,1,1.0,0.0,9449.04935998578,31.4288016309252,28.866554658713746,14.0,93.30357142857144,18.38884846276257,0,0,0,0,0,0,0.5,0.5,1,0,0,1
1,1,1,1,0.4,0,0,1,0,0,1,0.5,0.5,6370.543856667922,24.05974847895955,25.83194453954328,0.8,28.57142857142857,17.278601282574755,0,0,0,0,0,0,0.5,0.5,1,0,0,1
1,1,1,1,0.4,0,0,1,0,0,1,0.5,0.5,8975.79424727345,30.02451602685894,30.722105666517976,11.5,73.80952380952382,23.188989905797985,0,0,0,1,0,0,0.5,0.5,1,0,0,1
1,1,1,1,0.4,0,0,1,0,0,1,0.5,0.5,328.8174486722637,1.070596729326607,37.42964944105683,3.333333333333333,71.42857142857143,1.3710202069985211,0,0,0,1,0,0,0.5,0.5,1,0,0,1
1,1,1,1,0.4,0,0,1,0,0,1,0.5,0.5,5567.659526161002,18.55806000941744,36.54500034220483,4.833333333333333,75.0,13.795456653759237,0,0,1,0,0,0,0.5,0.5,1,0,0,1
1,1,1,1,0.4,0,0,1,0,0,1,0.5,0.5,9449.04935998578,31.4288016309252,28.866554658713746,14.0,93.30357142857144,18.38884846276257,0,0,0,0,0,0,0.5,0.5,1,0,0,1
1,1,1,0,0.4,1,0,1,1,1,1,0.5,0.5,6370.543856667922,24.05974847895955,25.83194453954328,0.8,28.57142857142857,17.278601282574755,0,0,0,0,0,0,0.5,0.5,0,1,0,1
1,1,1,0,0.4,1,0,1,1,1,1,0.5,0.5,8975.79424727345,30.02451602685894,30.722105666517976,11.5,73.80952380952382,23.188989905797985,0,0,0,1,0,0,0.5,0.5,0,1,0,1
